customer_id,name,email,country,age,signup_date,marketing_opt_in,recency,frequency,monetary,avg_order_value
17452,Brett Walker,seth55@example.org,SG,51,2020-10-24,False,0.0,0.0,0.0,0.0
17453,Richard Benjamin,jshah@example.net,AU,24,2024-11-30,False,975.0,1.0,381.08,381.08
17454,Alicia Johnson,espinozabrian@example.org,BR,75,2024-09-01,False,973.0,3.0,152.55,50.85
17455,Amanda Brown,juarezwilliam@example.com,NL,35,2023-04-03,False,1197.0,1.0,74.17,74.17
17456,Dustin Cordova,tkaufman@example.com,ES,44,2024-04-08,True,188.0,5.0,568.3,113.66
17457,Sue Guerrero,panderson@example.net,DE,69,2025-10-12,True,1711.0,1.0,33.47,33.47
17458,Jenny Smith,xdavis@example.com,CA,72,2020-02-12,True,1713.0,2.0,279.69,139.845
17459,Nicole King,okidd@example.net,FR,66,2020-12-24,False,571.0,3.0,175.02,58.34
17460,Patricia Rodriguez,howardmichael@example.org,JP,49,2023-02-26,False,1850.0,1.0,168.3,168.3
17461,Natasha Lee,jacobhart@example.net,CA,24,2022-03-15,False,0.0,0.0,0.0,0.0
17462,Tony Lang,cruzmatthew@example.net,US,28,2021-05-10,False,131.0,2.0,406.63,203.315
17463,Kyle Christian,irichards@example.org,FR,66,2025-10-11,True,670.0,2.0,128.85999999999999,64.42999999999999
17464,Emily Johnson,ericrobinson@example.org,AU,24,2025-02-20,False,366.0,3.0,196.92,65.64
17465,Jasmine Smith,vanessa53@example.net,IN,58,2023-03-13,True,810.0,2.0,109.60000000000001,54.800000000000004
17466,Jennifer Harper,michaelmoore@example.net,GB,67,2022-04-23,False,1061.0,1.0,48.07,48.07
17467,Nicholas Moore,woodchristopher@example.net,SG,41,2025-02-04,True,1317.0,3.0,384.59000000000003,128.1966666666667
17468,James Hernandez,hnoble@example.com,CA,54,2020-04-18,False,721.0,2.0,234.16,117.08
17469,Benjamin Ford,stephensonjoel@example.net,CA,26,2022-01-04,True,59.0,5.0,700.52,140.10399999999998
17470,Benjamin Lopez,wclark@example.net,US,27,2022-02-25,False,1938.0,1.0,36.81,36.81
17471,Amy Shelton,richardgutierrez@example.net,MX,21,2024-04-30,False,1680.0,2.0,88.26,44.13
17472,Heather Lee,ydouglas@example.net,US,68,2020-01-15,True,189.0,2.0,484.72999999999996,242.36499999999998
17473,William Mcdonald,veronicamoran@example.net,BR,36,2025-10-08,True,839.0,4.0,617.73,154.4325
17474,George Stokes,erictravis@example.com,US,28,2021-08-10,False,62.0,2.0,80.10000000000001,40.050000000000004
17475,Alyssa Austin,dawncastro@example.net,FR,56,2023-04-13,False,688.0,1.0,79.14,79.14
17476,Bailey Long,iwilliams@example.com,NL,59,2022-05-24,False,1319.0,1.0,279.78,279.78
17477,Ashley Richardson,solomonmathew@example.org,US,28,2023-05-17,True,51.0,1.0,112.25,112.25
17478,Linda Barnett,vtate@example.net,JP,18,2025-07-31,True,24.0,3.0,303.34,101.11333333333333
17479,Matthew Mcmillan,urowland@example.com,CA,60,2025-04-27,True,184.0,3.0,59.73,19.91
17480,Dr. John Smith,connie84@example.net,IN,57,2025-03-25,False,1947.0,2.0,315.57,157.785
17481,Terri Young,andersonjessica@example.net,JP,36,2024-01-12,False,0.0,0.0,0.0,0.0
17482,Michael Harris,utaylor@example.net,GB,26,2021-05-19,False,0.0,0.0,0.0,0.0
17483,Peter Cook,eatkinson@example.com,ZA,38,2021-12-31,True,588.0,2.0,138.22,69.11
17484,Mr. Joseph Ali,rblake@example.net,DE,25,2025-02-13,True,419.0,5.0,571.74,114.348
17485,Sarah Sanders,zwalker@example.org,US,27,2022-12-17,True,405.0,3.0,508.78999999999996,169.59666666666666
17486,Robert Collins,yatkinson@example.org,GB,47,2022-01-08,False,900.0,1.0,32.53,32.53
17487,Brittany Trujillo,woodedward@example.org,CA,41,2024-02-17,False,794.0,2.0,585.91,292.955
17488,Roy Cooper,ysaunders@example.org,NL,28,2022-11-21,True,1453.0,1.0,110.84,110.84
17489,Ryan Gilbert,nicholas23@example.org,AU,33,2023-11-19,True,0.0,0.0,0.0,0.0
17490,Katherine Martin,dmaxwell@example.org,SE,43,2025-01-23,True,676.0,1.0,121.23,121.23
17491,Makayla Smith,edward32@example.com,ZA,19,2020-11-20,False,112.0,2.0,164.09,82.045
17492,Briana Campbell,sheila20@example.org,CA,33,2022-03-11,False,290.0,3.0,834.3299999999999,278.10999999999996
17493,Brad White,bortiz@example.org,DE,35,2025-07-23,True,813.0,3.0,295.46000000000004,98.48666666666668
17494,David Long,judith36@example.com,DE,37,2024-06-27,True,1273.0,1.0,489.74,489.74
17495,William Rodgers,johnsonchristopher@example.net,US,71,2022-06-27,True,15.0,1.0,58.77,58.77
17496,Jacqueline Valdez,jwoods@example.org,GB,33,2025-05-10,True,0.0,0.0,0.0,0.0
17497,Zachary Figueroa,elizabeth75@example.org,CA,44,2021-04-20,True,1114.0,1.0,168.73,168.73
17498,Leslie Smith,evang@example.com,GB,75,2023-02-13,True,0.0,0.0,0.0,0.0
17499,Jimmy Smith,wellscarol@example.net,FR,24,2021-04-23,False,1042.0,1.0,155.19,155.19
17500,John Owen,cassandra05@example.org,AU,42,2025-09-01,False,1346.0,1.0,78.5,78.5
17501,Jeffrey Moore,jennifer11@example.org,SE,18,2024-09-18,True,874.0,1.0,43.62,43.62
17502,Zachary George,garnermichael@example.net,IN,66,2023-10-17,True,516.0,1.0,415.64,415.64
17503,Jodi Lee,gregorydunn@example.com,JP,61,2025-08-09,True,699.0,2.0,173.4,86.7
17504,Allen Cruz,whitedavid@example.net,IN,37,2021-02-17,False,0.0,0.0,0.0,0.0
17505,Kimberly King,perrypatricia@example.net,SG,65,2023-06-17,True,1263.0,3.0,475.1,158.36666666666667
17506,Marie Williams,xlevine@example.org,BR,28,2023-05-23,True,0.0,0.0,0.0,0.0
17507,Meghan Rice,jeremygreen@example.com,JP,30,2024-01-27,False,289.0,1.0,116.13,116.13
17508,Lori Wood,joseph52@example.com,GB,52,2023-08-27,False,0.0,0.0,0.0,0.0
17509,Matthew Clay,howardmisty@example.net,ES,61,2025-06-10,False,178.0,4.0,302.32,75.58
17510,Nathan Branch,hahnmelissa@example.org,SG,47,2023-12-07,True,1178.0,2.0,119.97,59.985
17511,Jennifer Carpenter,mward@example.com,DE,21,2025-06-22,False,0.0,0.0,0.0,0.0
17512,Jermaine Mullins,adamjohnson@example.com,US,62,2020-12-28,False,0.0,0.0,0.0,0.0
17513,Daniel Cannon,joyce81@example.com,FR,34,2025-04-26,True,1984.0,1.0,51.71,51.71
17514,Angela Livingston,kristie16@example.org,IN,33,2025-02-01,True,373.0,1.0,151.04,151.04
17515,Haley Porter,darrenhenderson@example.org,DE,64,2022-10-09,True,1734.0,2.0,275.35,137.675
17516,Mrs. Mary Gallagher,cpeters@example.org,BR,25,2023-04-14,True,0.0,0.0,0.0,0.0
17517,Carolyn Williams,leonreyes@example.net,BR,41,2021-05-07,False,1418.0,2.0,210.86,105.43
17518,Nicole Woods,framirez@example.com,MX,52,2021-07-08,False,1932.0,2.0,735.56,367.78
17519,Matthew Lane,adamsryan@example.net,ES,27,2020-08-14,True,592.0,2.0,231.56,115.78
17520,Denise Estrada,arellanogreg@example.org,SG,71,2021-11-22,True,0.0,0.0,0.0,0.0
17521,Karen Waters,thomasrebecca@example.org,FR,39,2022-06-23,True,0.0,0.0,0.0,0.0
17522,Maria Patterson,jennifer10@example.org,NL,18,2022-01-17,True,1696.0,1.0,68.67,68.67
17523,Elizabeth Murphy,rodgersclifford@example.org,NL,25,2022-10-27,False,15.0,2.0,45.959999999999994,22.979999999999997
17524,Laura Garcia,barrerastephanie@example.net,MX,69,2020-10-15,False,493.0,3.0,300.56,100.18666666666667
17525,Diane Curtis,thomasteresa@example.org,ES,67,2024-06-15,False,0.0,0.0,0.0,0.0
17526,Patricia Stevens,kevinhill@example.org,US,62,2023-06-26,True,2037.0,1.0,55.07,55.07
17527,Melvin Marsh,reedpatricia@example.org,NL,72,2023-07-15,False,1025.0,2.0,1422.9,711.45
17528,Rodney Wright,katelynperry@example.org,AU,53,2024-01-27,False,77.0,2.0,90.27000000000001,45.135000000000005
17529,Megan Wagner,jruiz@example.com,US,70,2024-12-09,True,1381.0,2.0,266.87,133.435
17530,Paul Hall,larry35@example.com,BR,24,2021-03-20,False,1125.0,2.0,111.86,55.93
17531,Jonathon Pierce,angela43@example.net,FR,35,2022-05-26,True,0.0,0.0,0.0,0.0
17532,Charles Warner,dustinschroeder@example.com,MX,55,2024-08-26,True,1841.0,2.0,422.23,211.115
17533,William Reid,gilbertchristopher@example.net,ES,63,2023-10-23,False,219.0,2.0,136.54,68.27
17534,Laura Wong,christopherfitzpatrick@example.net,MX,70,2024-05-21,False,951.0,1.0,399.3,399.3
17535,Andrea Smith,jennifer22@example.net,SG,25,2021-11-12,False,123.0,3.0,726.04,242.01333333333332
17536,Maria Thornton,davidperez@example.org,US,24,2021-08-29,False,284.0,4.0,675.12,168.78
17537,Laura Allen,mary90@example.com,MX,50,2021-11-18,True,164.0,1.0,7.42,7.42
17538,Jorge Ramsey,jasmineli@example.org,BR,52,2024-02-03,False,671.0,3.0,237.51,79.17
17539,Rhonda Clayton,wsmith@example.org,IN,47,2023-11-15,True,407.0,3.0,368.58,122.86
17540,Monica Bowman,joshua41@example.net,GB,63,2024-02-11,True,0.0,0.0,0.0,0.0
17541,Melissa Donaldson,glassdavid@example.net,FR,21,2020-09-06,False,528.0,2.0,239.95,119.975
17542,Justin Anderson,meghan06@example.org,MX,62,2025-02-07,True,439.0,1.0,155.85,155.85
17543,Brian Carter,steve97@example.com,GB,44,2021-11-13,True,578.0,2.0,275.29999999999995,137.64999999999998
17544,Ann Klein,tschultz@example.net,IN,21,2024-06-05,False,241.0,2.0,466.37,233.185
17545,Matthew Lewis,danielobrien@example.net,SE,42,2021-04-13,False,1528.0,2.0,23.21,11.605
17546,Monica Williams,xdillon@example.net,FR,66,2020-02-02,True,0.0,0.0,0.0,0.0
17547,Steven Matthews,caitlynnorton@example.net,FR,41,2021-02-19,True,199.0,1.0,2680.64,2680.64
17548,Vickie Edwards,flopez@example.org,SE,36,2024-12-07,True,1757.0,1.0,308.97,308.97
17549,Kendra Copeland,oliviaperez@example.com,GB,56,2021-09-05,True,0.0,0.0,0.0,0.0
17550,Daniel Wang,weavercrystal@example.org,MX,49,2025-09-09,True,53.0,2.0,216.61,108.305
17551,Abigail Clark,dianameyer@example.org,IN,29,2023-12-03,True,513.0,4.0,754.09,188.5225
17552,Shannon Garner,dreynolds@example.com,ES,64,2024-10-28,False,0.0,0.0,0.0,0.0
17553,Lisa Brady,bburns@example.com,CA,68,2023-09-29,False,109.0,4.0,226.37,56.5925
17554,Jordan Garcia,loweerin@example.org,DE,35,2025-06-06,False,0.0,0.0,0.0,0.0
17555,Karen Clark,weisschristine@example.org,MX,57,2025-07-01,True,430.0,2.0,88.29,44.145
17556,Johnny Martin,cguzman@example.org,IN,60,2022-04-29,False,305.0,4.0,273.28999999999996,68.32249999999999
17557,John Barrett,sampsongerald@example.com,ES,28,2024-04-12,True,675.0,1.0,93.17,93.17
17558,Victoria Stephenson,brittany53@example.com,BR,29,2022-08-17,True,341.0,3.0,203.45000000000002,67.81666666666668
17559,Ray Sawyer,dlopez@example.org,BR,67,2020-10-08,True,0.0,0.0,0.0,0.0
17560,Beth Brown,brendakerr@example.org,CA,60,2024-11-09,True,604.0,2.0,125.55,62.775
17561,Jerry White,johnbailey@example.com,MX,74,2025-03-30,True,796.0,5.0,320.18,64.036
17562,Alyssa Payne,warnerian@example.com,CA,68,2024-08-07,False,443.0,1.0,104.63,104.63
17563,Jeffrey Holt,bbolton@example.org,BR,50,2025-01-16,False,235.0,3.0,234.69,78.23
17564,James Davis,ericbarber@example.com,US,53,2023-12-19,True,0.0,0.0,0.0,0.0
17565,Jeremy Whitney,carlos36@example.org,NL,59,2023-04-18,True,300.0,2.0,559.71,279.855
17566,Andrew Nixon,qwells@example.net,FR,39,2024-02-02,False,719.0,3.0,206.07999999999998,68.69333333333333
17567,Sonya Hayden,jeffrey02@example.net,IN,26,2021-05-29,False,0.0,0.0,0.0,0.0
17568,Jordan Wallace DVM,moorejonathan@example.org,AU,47,2020-11-15,True,654.0,2.0,132.24,66.12
17569,Christopher Franklin,pwest@example.org,US,56,2025-04-20,True,42.0,3.0,172.03,57.343333333333334
17570,Elizabeth Matthews DVM,janiceriddle@example.org,FR,40,2025-10-13,False,1531.0,1.0,69.36,69.36
17571,Scott Morgan,trujilloandrew@example.org,CA,63,2024-11-15,True,958.0,2.0,58.22,29.11
17572,Mary Jones,kelly90@example.org,IN,30,2025-07-25,True,347.0,3.0,841.49,280.49666666666667
17573,Alicia Young,fhoward@example.com,US,60,2023-06-20,False,420.0,1.0,112.3,112.3
17574,Amanda Mitchell,milescaleb@example.net,GB,40,2025-07-25,True,627.0,2.0,373.74,186.87
17575,Brandon Williams,maxwelltimothy@example.com,BR,64,2024-03-16,True,293.0,3.0,126.95,42.31666666666667
17576,Sierra Mccall,hbright@example.net,AE,24,2024-04-26,False,0.0,0.0,0.0,0.0
17577,Kathryn Rogers,kathryn04@example.org,BR,29,2023-12-28,True,30.0,2.0,167.76,83.88
17578,Jeremy Williams,sararoy@example.com,US,67,2021-02-28,False,1224.0,1.0,308.58,308.58
17579,Crystal Thomas,matthew32@example.com,BR,18,2022-07-20,True,2026.0,1.0,55.1,55.1
17580,Margaret Summers,jessica65@example.net,ES,30,2020-01-14,True,1093.0,1.0,7.91,7.91
17581,Kathleen Carpenter,stewartjohn@example.org,MX,74,2024-05-04,False,764.0,1.0,136.01,136.01
17582,Gilbert Hall,ryan56@example.org,BR,52,2022-04-26,False,0.0,0.0,0.0,0.0
17583,Marc Hansen,anthonyhoward@example.com,ES,64,2022-06-22,False,893.0,1.0,558.57,558.57
17584,Matthew Rodriguez,lebrian@example.com,MX,69,2023-05-10,False,0.0,0.0,0.0,0.0
17585,Dawn Wallace,pmcdowell@example.org,SE,69,2022-06-20,True,64.0,2.0,115.05000000000001,57.525000000000006
17586,Ashley Lee,edwardsosa@example.net,FR,41,2024-01-15,False,624.0,2.0,102.99000000000001,51.495000000000005
17587,Connie Thornton,bellmary@example.net,PL,71,2020-11-29,True,491.0,3.0,471.15,157.04999999999998
17588,Mary Berry,joshuaturner@example.com,ES,68,2022-06-15,False,143.0,4.0,814.51,203.6275
17589,Wendy Ellison,ele@example.net,FR,59,2021-06-21,False,317.0,2.0,291.75,145.875
17590,Whitney Maldonado,jeffrey00@example.net,PL,21,2022-05-02,True,224.0,3.0,189.46,63.153333333333336
17591,Karen Matthews,larrybates@example.net,GB,70,2020-10-04,True,352.0,2.0,174.73,87.365
17592,Dr. Tiffany York PhD,christopherwalker@example.net,ES,54,2023-05-26,False,714.0,2.0,3026.42,1513.21
17593,Joseph Brown,jamesjohn@example.org,JP,52,2025-02-26,False,1060.0,3.0,741.38,247.12666666666667
17594,Jason Anderson,elijahfritz@example.net,SE,37,2024-02-03,False,317.0,1.0,85.11,85.11
17595,Jennifer Parker,manthony@example.net,GB,61,2020-05-24,True,0.0,0.0,0.0,0.0
17596,Eric Smith,austin32@example.com,US,71,2023-09-28,False,595.0,2.0,129.14,64.57
17597,Patrick Guzman,janetrichardson@example.com,BR,66,2021-09-03,True,0.0,0.0,0.0,0.0
17598,Eric Weaver,justinallison@example.com,PL,74,2020-08-10,True,323.0,3.0,134.64,44.879999999999995
17599,Barbara Frye,jacob04@example.com,GB,66,2025-10-20,True,309.0,2.0,127.85,63.925
17600,Eileen Bush,wprice@example.com,BR,46,2023-03-25,False,613.0,2.0,105.5,52.75
17601,Andrea Carlson,xleblanc@example.org,DE,28,2025-03-12,False,22.0,4.0,222.42000000000002,55.605000000000004
17602,Cassie Smith,austinstone@example.com,AU,63,2025-05-02,True,0.0,0.0,0.0,0.0
17603,Paul Murphy,kristenaguirre@example.org,GB,32,2023-02-04,False,0.0,0.0,0.0,0.0
17604,Stacey Johnson,medinakimberly@example.org,NL,70,2020-10-10,False,358.0,2.0,387.71000000000004,193.85500000000002
17605,Lisa Newton,steven55@example.net,PL,21,2023-09-06,True,137.0,1.0,39.76,39.76
17606,Curtis Butler,lorihopkins@example.org,MX,48,2025-09-20,True,36.0,3.0,312.38000000000005,104.12666666666668
17607,Jonathan Martinez,davidsmith@example.org,NL,34,2022-11-23,False,0.0,0.0,0.0,0.0
17608,Virginia Clark,gomezbrianna@example.org,JP,27,2022-09-01,False,618.0,2.0,63.42,31.71
17609,Judy York,parias@example.com,JP,29,2023-08-18,True,543.0,1.0,202.82,202.82
17610,Leroy Garcia,bjimenez@example.com,BR,33,2024-09-08,True,0.0,0.0,0.0,0.0
17611,Brandon Estrada,kmann@example.net,MX,39,2020-05-24,False,852.0,4.0,216.34,54.085
17612,Blake Hartman,dcook@example.com,GB,61,2021-07-13,True,487.0,3.0,767.9399999999999,255.98
17613,Sandra Mcdonald,ewashington@example.com,US,75,2024-02-25,True,567.0,2.0,125.87,62.935
17614,Tracey Brown MD,andrewwilson@example.com,SE,19,2024-10-20,True,1473.0,1.0,62.8,62.8
17615,Steven Edwards,tjohnson@example.org,SG,38,2021-01-07,True,385.0,4.0,898.31,224.5775
17616,Brittany Marquez,laura90@example.com,US,54,2025-01-26,True,952.0,1.0,154.82,154.82
17617,Leslie Parker,timothy75@example.com,CA,51,2022-11-13,True,648.0,1.0,102.26,102.26
17618,Danielle Fowler,fitzgeraldkyle@example.net,ES,24,2022-11-19,True,789.0,3.0,222.10000000000002,74.03333333333335
17619,Rebecca Anderson,fraziernicole@example.net,CA,21,2021-08-14,True,529.0,2.0,172.94,86.47
17620,Nicole White,nguerrero@example.com,US,66,2021-05-31,False,529.0,2.0,285.04999999999995,142.52499999999998
17621,Antonio Macdonald,philip76@example.net,US,61,2022-09-03,False,496.0,2.0,289.24,144.62
17622,Jennifer Dixon,blake07@example.org,US,40,2022-04-19,False,465.0,1.0,221.75,221.75
17623,Kevin Castro,montessarah@example.net,FR,33,2021-02-07,True,1214.0,1.0,93.57,93.57
17624,Daniel Gonzalez,nataliewatson@example.com,US,19,2021-08-14,True,603.0,3.0,122.53999999999999,40.846666666666664
17625,Samantha Vazquez,lindsay42@example.org,AU,42,2023-07-22,False,0.0,0.0,0.0,0.0
17626,Michael Hernandez,debra02@example.com,US,52,2025-03-30,False,312.0,2.0,147.20999999999998,73.60499999999999
17627,Valerie Saunders,randy88@example.net,US,37,2021-11-19,True,1180.0,1.0,76.66,76.66
17628,Nicholas Perez,ichase@example.com,ES,39,2024-06-25,True,972.0,4.0,756.4,189.1
17629,Ryan Moore,nathanlee@example.net,FR,33,2020-05-18,True,1661.0,1.0,28.6,28.6
17630,Nicole Scott,loretta70@example.org,AU,31,2021-01-26,False,1413.0,1.0,166.11,166.11
17631,Stephanie Lester,john41@example.org,IN,61,2022-06-21,True,442.0,3.0,788.88,262.96
17632,Kurt Carpenter,dariuscampbell@example.com,NL,47,2021-03-15,False,0.0,0.0,0.0,0.0
17633,Chad Patterson,qboyle@example.com,DE,22,2023-03-27,True,1294.0,1.0,51.02,51.02
17634,Kimberly Smith,aschultz@example.net,AU,71,2021-10-07,True,430.0,2.0,441.44,220.72
17635,Marie Thomas,matthewwood@example.net,JP,56,2023-04-07,False,335.0,2.0,41.07,20.535
17636,Priscilla Bright,christine68@example.com,AU,63,2024-06-01,False,69.0,2.0,499.49,249.745
17637,Michael Johnson,sarahbell@example.net,ES,44,2024-06-28,False,1269.0,3.0,334.04999999999995,111.34999999999998
17638,Casey Zamora,campbellgregory@example.org,PL,71,2024-02-06,True,1108.0,1.0,29.05,29.05
17639,Anne Ramos,courtneyenglish@example.net,US,54,2023-09-05,False,661.0,3.0,829.88,276.62666666666667
17640,Mark Cook,brandonthomas@example.com,ES,50,2024-05-02,True,244.0,2.0,266.45,133.225
17641,Sherry Terry,johnny90@example.net,BR,45,2021-02-15,False,580.0,1.0,167.76,167.76
17642,William Mathis,teresacarr@example.com,JP,46,2020-03-27,False,465.0,2.0,201.75,100.875
17643,Monica Jimenez,morrishaley@example.net,BR,68,2021-12-22,True,1255.0,1.0,6.26,6.26
17644,Logan Flores,ericaperry@example.com,CA,60,2023-07-07,False,1304.0,2.0,214.23999999999998,107.11999999999999
17645,Chad Hicks,wendywood@example.org,IN,33,2025-02-05,False,1649.0,1.0,21.48,21.48
17646,Theresa Garcia,kathleen70@example.net,MX,72,2020-10-17,True,570.0,2.0,68.19,34.095
17647,Sabrina Farmer,ryan90@example.net,AE,55,2024-05-10,False,1410.0,3.0,363.22,121.07333333333334
17648,Justin Calhoun,kirbyjose@example.org,GB,45,2023-12-15,True,1527.0,3.0,413.74,137.91333333333333
17649,Carol Skinner,deannasalazar@example.com,US,34,2020-07-20,True,1831.0,1.0,79.31,79.31
17650,Shannon Cummings,kingmatthew@example.org,CA,72,2023-11-23,False,1250.0,2.0,447.78,223.89
17651,Anthony Young,lindsayrobinson@example.net,US,30,2023-11-12,True,517.0,4.0,304.82,76.205
17652,Andrea Rogers,kirstenbowman@example.org,US,61,2025-09-29,True,0.0,0.0,0.0,0.0
17653,Keith Clay,evanellis@example.org,DE,42,2025-05-24,False,90.0,5.0,457.77,91.554
17654,Anna Leonard,roger86@example.org,ZA,24,2025-07-31,True,1568.0,1.0,126.34,126.34
17655,Tonya Hays,melindawhite@example.net,DE,37,2024-09-27,True,74.0,2.0,184.33999999999997,92.16999999999999
17656,Haley Ibarra,paulamitchell@example.net,ES,36,2024-10-31,True,157.0,2.0,345.08,172.54
17657,Linda Sullivan,kpeck@example.net,JP,63,2023-09-08,False,363.0,2.0,81.27,40.635
17658,Cassandra Allen,kathleen67@example.com,US,32,2024-12-26,True,207.0,1.0,44.73,44.73
17659,Angela Adams,william45@example.com,US,46,2020-10-18,True,1227.0,4.0,499.28999999999996,124.82249999999999
17660,Leslie Snyder,dgill@example.net,SE,21,2023-10-02,True,510.0,2.0,27.61,13.805
17661,Taylor Sanchez,heidi57@example.com,SE,73,2023-04-15,False,708.0,1.0,164.83,164.83
17662,Brian Thompson,ufischer@example.com,US,47,2025-05-13,False,0.0,0.0,0.0,0.0
17663,Melissa Vargas,jennifer05@example.com,FR,41,2023-04-07,True,545.0,2.0,371.29,185.645
17664,Deborah Pace,nealaudrey@example.net,US,51,2021-10-03,True,0.0,0.0,0.0,0.0
17665,Joshua Munoz,natalieforbes@example.org,AU,42,2025-01-10,True,391.0,4.0,337.37,84.3425
17666,Jeffrey Small,clarkbrittany@example.org,FR,24,2024-04-06,False,0.0,0.0,0.0,0.0
17667,Robert Peterson,hullvictoria@example.org,SG,39,2025-02-23,False,232.0,2.0,47.24,23.62
17668,Whitney Adams,johnsonsusan@example.net,BR,44,2021-11-12,True,2104.0,1.0,88.37,88.37
17669,David Jordan,cabrerarita@example.org,AU,72,2024-07-10,False,628.0,4.0,413.53999999999996,103.38499999999999
17670,Rodney Hampton,westsamuel@example.org,CA,32,2022-12-12,True,778.0,1.0,125.39,125.39
17671,Eric Lyons,alan56@example.net,DE,71,2021-08-05,True,610.0,1.0,30.71,30.71
17672,Joyce Webb,zmcdonald@example.org,SE,45,2024-10-17,True,1497.0,1.0,16.16,16.16
17673,Erik Russo,sharonfrank@example.org,CA,63,2020-07-26,False,1412.0,2.0,131.23000000000002,65.61500000000001
17674,Oscar Thornton DDS,emoran@example.org,US,64,2021-12-17,False,648.0,1.0,39.84,39.84
17675,Allison Villanueva,vwilson@example.net,US,31,2020-06-01,True,0.0,0.0,0.0,0.0
17676,William Barker,erusso@example.com,BR,52,2021-10-15,True,539.0,1.0,41.97,41.97
17677,Regina Chavez,randyjohnson@example.net,AU,67,2021-11-04,False,493.0,1.0,179.61,179.61
17678,Hector Burke,xprince@example.com,NL,71,2020-11-10,True,165.0,1.0,330.3,330.3
17679,Roy Morales,kevinjames@example.com,NL,47,2022-11-28,True,972.0,1.0,67.75,67.75
17680,Timothy Shepherd,cynthiaallen@example.com,DE,74,2023-01-29,False,1448.0,2.0,37.16,18.58
17681,Louis Ellis,savagechristopher@example.com,AE,73,2023-04-19,False,1307.0,1.0,326.7,326.7
17682,Michelle Jacobs,anthony76@example.org,FR,43,2021-05-04,True,0.0,0.0,0.0,0.0
17683,John Vaughn,raykara@example.org,GB,74,2023-07-14,False,786.0,1.0,105.25,105.25
17684,Eric Aguilar,phillip00@example.net,NL,67,2022-09-10,True,961.0,2.0,392.98,196.49
17685,Stephanie Smith,qyoung@example.com,GB,45,2025-03-20,False,2101.0,1.0,60.21,60.21
17686,Sheri Washington,rreese@example.net,US,25,2024-10-03,True,548.0,1.0,263.5,263.5
17687,Dr. Daniel Mitchell,tapiaaudrey@example.net,US,49,2025-06-25,False,0.0,0.0,0.0,0.0
17688,Jeffrey Webster,christopher30@example.org,US,60,2025-04-28,True,387.0,1.0,87.51,87.51
17689,William Gillespie,tyler90@example.org,ZA,67,2021-02-05,True,1138.0,2.0,415.47999999999996,207.73999999999998
17690,Amy Mendez,banksallen@example.net,BR,68,2021-10-21,False,489.0,3.0,326.78999999999996,108.92999999999999
17691,Michael Wong,lawrencepatterson@example.com,FR,74,2022-08-24,True,0.0,0.0,0.0,0.0
17692,Tiffany Thompson,ztaylor@example.com,BR,25,2023-04-15,False,215.0,1.0,1293.76,1293.76
17693,Zachary Adams,katrina80@example.com,BR,63,2024-01-19,True,0.0,0.0,0.0,0.0
17694,Caroline Vazquez,zachary15@example.com,DE,70,2021-11-16,False,1025.0,1.0,35.25,35.25
17695,Jamie Mccoy,jamesmartin@example.net,US,34,2021-05-15,False,692.0,2.0,90.52000000000001,45.260000000000005
17696,Megan Stewart,andrea99@example.org,CA,61,2020-11-17,False,200.0,3.0,906.6899999999999,302.22999999999996
17697,Michael Grimes,robincunningham@example.com,AU,62,2023-07-21,False,976.0,1.0,25.73,25.73
17698,Michelle Shepherd,jason46@example.net,DE,32,2023-01-22,True,1020.0,3.0,271.95,90.64999999999999
17699,Patricia Robinson,langmichele@example.org,BR,45,2020-07-26,False,1123.0,1.0,39.11,39.11
17700,Raymond Tucker,lisa30@example.org,IN,28,2023-07-22,True,0.0,0.0,0.0,0.0
17701,Jason Stevenson,vangdaniel@example.com,IN,55,2021-08-08,False,216.0,3.0,249.28,83.09333333333333
17702,Judy Martinez MD,felicianoble@example.net,IN,31,2023-12-27,True,939.0,1.0,277.68,277.68
17703,John Woods,daisy18@example.org,PL,21,2024-04-09,True,136.0,4.0,447.15,111.7875
17704,Misty Rodriguez,kimberlycampbell@example.com,NL,53,2022-02-07,False,1927.0,1.0,227.06,227.06
17705,Wesley Flores,tarellano@example.com,MX,61,2021-05-30,True,344.0,5.0,781.3299999999999,156.266
17706,Christopher Berg,jcooper@example.net,MX,39,2024-05-08,False,0.0,0.0,0.0,0.0
17707,Michael Jackson Jr.,angela17@example.com,JP,28,2020-08-13,True,362.0,2.0,93.84,46.92
17708,Richard Patterson,delgadodaniel@example.com,NL,64,2025-01-10,False,2091.0,2.0,87.38,43.69
17709,Randall Myers,paullane@example.net,FR,72,2025-05-31,False,534.0,2.0,398.74,199.37
17710,William Lee,huffmanlaura@example.org,IN,19,2020-04-23,True,634.0,2.0,48.66,24.33
17711,Bethany Cisneros,stephaniesutton@example.com,GB,52,2020-05-29,True,221.0,1.0,264.26,264.26
17712,Lisa Bowman,zacharywalters@example.net,SE,69,2021-05-25,True,0.0,0.0,0.0,0.0
17713,Jessica Collins,chad07@example.org,MX,23,2021-03-28,True,108.0,2.0,64.45,32.225
17714,Alicia Le,stefanie90@example.net,PL,72,2024-06-15,False,0.0,0.0,0.0,0.0
17715,Melanie Sims,ellen65@example.org,SG,56,2025-01-08,True,110.0,2.0,151.74,75.87
